id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;transition_learning_rate;mixing_weight_low_stable;mixing_weight_high_stable;mixing_weight_low_variable;mixing_weight_high_variable;choice_stickiness;response_stickiness
12_078;0.604751037394878;0.584207689126766;0.475677348517292;0.701556537255099;0.7393586923959;0.724631127882496;0.40584147033649;0.535182258321564;0.332211097612576;-0.326862688590961
12_079;0.713497017289548;0.0870032567150165;0.233649594735441;0.492895152350944;0.336302417774415;0.838280898140757;0.274676673498079;0.548876126633806;-0.547305857117805;-0.425550733357998
12_080;0.59409665230669;0.0632747076362098;0.259735751179828;0.264815068703192;0.155875664259219;0.788724404695947;0.132179482243768;0.118506601849472;0.033591173220576;-1.07172348541384
12_081;0.944812797224954;0.0393703090623545;0.40990795268734;0.830462780824921;0.369481343341105;0.793079711840754;0.71455721189442;0.531797715158902;-0.265877909465862;-0.0314445907573867
12_082;0.780013366010933;0.818507470464693;0.759485221799776;0.388881988763142;0.455201417786181;0.336397753392133;0.209337835046893;0.190145340304098;-0.137863858942575;0.0141227924869407
12_083;0.437557840486562;0.894765355015616;0.348113606913825;0.381292196426233;0.632401595806851;0.754912942170942;0.437774973162009;0.373140498357537;1.05552543846553;-0.132937752715302
12_084;0.844884956085695;0.0649210675614221;0.173489746401643;0.725806256367571;0.0188404599758438;0.783521560609969;0.0220091929432105;0.547090029584714;0.210740964715177;-0.3344276128079
12_086;0.605786447052336;0.728850673500675;0.455966971155156;0.443930635883878;0.675790740970558;0.638418168973556;0.601162589987509;0.761096553305533;0.182718188780211;-0.461470581686429
12_087;0.505708811514445;0.020588990004388;0.279989334315018;0.36327095367864;0.0361958008175249;0.726709387005781;0.109967633906639;0.62553127805878;0.495926428889184;-0.79822004545253
12_088;0.744938695146558;0.0318615951921258;0.374706837918864;0.144957442090635;0.778050541322173;0.772054460939571;0.149071378303541;0.339062295736081;0.599127528694518;0.30019250665925
12_089;0.653110426371342;0.0826125637241189;0.397776943039435;0.0735869300883913;0.680969171783341;0.67596714799093;0.544316772613895;0.800249274029251;1.07824680964522;-0.516186023358207
12_090;0.641353327117325;0.0263800000533872;0.213031569745427;0.544035848873911;0.0278127321688529;0.542067619913271;0.0486931581092441;0.732884036891845;0.138543085206436;-0.191035740425259
12_091;0.670711625861485;0.149519282398382;0.659935089412728;0.691683814803858;0.807903053141044;0.805822293041655;0.57245137947225;0.515900033681179;0.605126266116083;0.00131769259411461
12_092;0.797922373353766;0.0663182797130635;0.444960604093829;0.62037276021616;0.5865895984976;0.61120949071499;0.658863903141245;0.59588655394615;-0.0338511173981109;-0.164992676108492
12_093;0.637387740641769;0.0516849286936521;0.501656958032266;0.183483946613945;0.441342283221156;0.676022162775572;0.256371619872856;0.720889539330848;1.57357690779813;0.0109887125297523
12_094;0.300745534195511;0.0797906764317212;0.22333618179592;0.289920437953459;0.261620630991888;0.222953535417117;0.168261873026177;0.471185986170338;0.0453523905484015;-1.57488201276048
12_095;0.627832045791909;0.745999569340386;0.543516093031752;0.68834331001919;0.882556078689531;0.882764064781197;0.592402959580995;0.53352177092873;-0.0999673519419237;-0.14425608534332
12_096;0.379056642132481;0.0369867944915351;0.174343194131511;0.76273502324217;0.0951192786172745;0.55440535848895;0.282151186972074;0.448267295688883;-0.423324554086948;-1.32227733630341
12_097;0.795214115277089;0.0670101175745055;0.294566034102862;0.749970716089495;0.528563930737621;0.876637034956557;0.272764329200269;0.66182771487035;-0.122756505025859;0.0391713515356951
12_098;0.377813477383796;0.505351206561424;0.667736468216905;0.742204126852674;0.838446233175373;0.655730151892796;0.575678965596819;0.637751736213649;0.0984880455860163;-0.599316613923592
12_099;0.663741954006963;0.252533714045445;0.282677656318755;0.85291152716081;0.518688258449611;0.700567242467634;0.36916977351103;0.723703577195214;0.579013907774583;-0.0681785163327419
12_100;0.741363822836237;0.062916341441245;0.305863987707025;0.254476712706517;0.333607047994878;0.791586174838689;0.359556001328099;0.195436083810419;0.396967240706148;0.344486558418451
12_101;0.553193748984248;0.0441966222044227;0.397604425290688;0.340062119442616;0.0416767921986473;0.730050499883624;0.142149292155929;0.633274136531661;-0.346134207627414;-0.35205852115266
12_103;1.04888471336301;0.659722986441784;0.587491215703424;0.854196504019541;0.754712287055243;0.741849919268374;0.314908001099179;0.572309510905125;1.15900204562634;-0.106003668864456
12_107;0.670305420334694;0.0499718049636326;0.386418176539449;0.826820745589103;0.501694595836215;0.837199325478983;0.543979065662828;0.633735964981803;-0.0716395092774359;-0.387458578041361
22_005;0.379539256403387;0.532585757017599;0.366055565802223;0.636733021166869;0.769421011409697;0.729664202644687;0.327223299551498;0.447818122590808;1.1510444525014;0.468173458567296
22_008;0.37472772356044;0.804125946679816;0.671236734392398;0.0175990279129787;0.650851092446767;0.53417913329005;0.358372318200836;0.555964561127529;1.45542805455482;0.241225569707179
22_009;0.265815223824343;0.0613339780631866;0.304469941651467;0.156705901549281;0.204119586077502;0.240321087737141;0.128626436274291;0.702325878173219;-1.10274853071347;-0.247572290752863
22_010;0.27029147294654;0.0533616893638617;0.131058176556966;0.199193694343016;0.0713232213967672;0.586666294046023;0.430859059989917;0.381403669742369;0.335576499940012;0.204188027745027
22_014;0.515114121965868;0.0698125344127495;0.626135252072612;0.47778141237301;0.123908016167919;0.186797815998374;0.331405110386761;0.508825126278512;0.869367114846752;-0.249359254459892
22_015;1.33157619936798;0.0247093257935922;0.0905210178066914;0.710904925596162;0.849223216893142;0.457062899124298;0.137819801826282;0.133342420466917;0.748938851210462;0.0370515637805774
22_016;0.766606395859257;0.243425747016931;0.374177120778617;0.696024564356055;0.299626488349886;0.178334213311158;0.0611108512525671;0.326495760595427;1.04884332103261;-0.185459305848834
22_017;0.39465397784703;0.0327143050083763;0.475943737893102;0.318053546446408;0.0960027810816361;0.182898410425249;0.132406139355641;0.122421434940597;1.98035595575406;-0.394183046817198
22_018;0.878774533023078;0.138331286555084;0.46275623937572;0.227228769152668;0.474698274184496;0.437961660334109;0.427676226566952;0.573718159281736;-0.561678157576145;-0.165225507234366
22_020;0.35681310656482;0.067779644844426;0.259045077115983;0.534324426149847;0.0793072065811949;0.507850398397721;0.348483888049891;0.477962751740837;0.479305383203833;-1.64753238835928
22_021;0.503389259137331;0.83980514789689;0.599667991375665;0.395084967758653;0.157007108676142;0.120271268100642;0.389622318108976;0.336026066539332;2.69338960253571;-0.180180876109273
22_022;0.561274974751853;0.760148251469652;0.66388045361911;0.00775905332306477;0.848476000747903;0.801641349832029;0.631514788283788;0.411190309746637;0.730738931947945;0.0164765306636646
22_032;0.250485471845139;0.156455491124195;0.379065191132323;0.0244819098434293;0.129054347605258;0.609208855208609;0.729680091124912;0.144817253734793;-0.397553557328206;-0.480661543708965
22_037;0.504611060022749;0.068172223470085;0.395040959508569;0.0579683495120363;0.551060126932379;0.584904898255791;0.520319180222408;0.178591155827856;-0.723652563714053;-0.577686225861721
22_038;0.528808854297131;0.0419043521615948;0.317345106703;0.179223445980418;0.30892304651329;0.337086926267034;0.631712544870631;0.738698916016769;0.308909812055384;0.197220321143114
22_041;0.235980405572151;0.257123181350032;0.414330379494515;0.674563256782466;0.151356044349001;0.165109841713635;0.495058098536741;0.69766833975465;0.0399414764880585;-1.80648211358966
22_050;0.284149833539662;0.099419159421475;0.351151940531925;0.0881441048244988;0.406856563843356;0.265131649585282;0.653712190369756;0.259662271029374;0.141756163324983;-0.710024272231806
22_055;0.222542530122721;0.940841393547908;0.0798352701299915;0.0875192512021651;0.217039367322114;0.585487722643049;0.41231904949151;0.167391224755264;0.173029370482965;0.194330555285184
22_056;3.6356798326331;0.0361704642486691;0.0335712068854103;0.580126458195801;0.00827962292910971;0.00955612220793616;0.0355336601304012;0.0342830487458206;0.516423810145281;-0.0239858977032727
22_058;0.439011037646459;0.840892153548188;0.714424382009789;0.200688589813835;0.835565576288935;0.871255206287695;0.38045102689574;0.770891934090754;0.763452857611617;0.102256134204133
22_061;0.292862339330702;0.147468246408753;0.43455411587694;0.0197842550044742;0.111569422811473;0.485577441896096;0.720067167581036;0.542529492330446;0.160813229890332;-0.158186737078857
22_062;0.463899896654788;0.698640920891315;0.370530379609836;0.664463406381699;0.604485715999919;0.650613443151738;0.473072995618103;0.298525652447058;1.84428192833873;-0.317470640019239
22_063;0.527576655551938;0.927043325060921;0.840318592794616;0.827936508860203;0.773464005076904;0.745875823517762;0.494129613079219;0.531237731187786;0.140598993623771;-0.312634153579288
22_064;0.319673363171056;0.743684628598933;0.574368362591952;0.713073030246856;0.126740787636023;0.115529349370792;0.50311077906214;0.205129798158474;1.52655720997533;-0.606046670418372
22_065;0.765325332430008;0.0505720945176283;0.271156824967126;0.170430105639634;0.563119803358006;0.74520245092106;0.173700679047461;0.335713824472538;1.3266805977048;-0.465656956331939
22_066;0.705828381057887;0.0495944679609659;0.419093547865024;0.544289328326039;0.41701382999989;0.859688579122444;0.42997994327361;0.302066721830763;0.628633890772716;-0.21644016639116
22_068;0.411753924472567;0.352384818235033;0.292935169683386;0.305804329953846;0.10412070868729;0.211817299019008;0.238048673318577;0.252300183846368;1.21158547622461;-0.158301008479729
22_077;0.78297401691195;0.0676118739385309;0.384663799584179;0.00964863445698925;0.56992745068104;0.61722668649474;0.410052183903582;0.627704606560999;1.44276732815636;-0.408960063816645
22_104;0.651590237586174;0.0840749775694548;0.724627874262572;0.0373700738218925;0.0961165192952024;0.18539092828667;0.299227396808125;0.446377788378054;0.698908617204212;-0.00791552004243206
22_105;0.265474897384892;0.0479226105737224;0.311252489181139;0.428384107871151;0.302927705856471;0.155957280443577;0.199691834525601;0.34567739565817;-0.159506310245215;-1.73234029613999
22_106;0.382805457256913;0.389226472586679;0.463906235667762;0.664158071255239;0.22211365682247;0.269812197507026;0.674581846390988;0.411587126728865;1.7476441623213;-0.991055450906255
22_108;0.492173692947741;0.826105824714678;0.815607392256773;0.14270480748348;0.779244987176549;0.574898828748972;0.419570431603653;0.539479372454057;0.787474425675256;0.0709841556256315
22_109;0.775229963952557;0.144125813761673;0.479640192961476;0.621206008232904;0.496630806401039;0.733218688171558;0.227431325818112;0.256551098214533;0.685104033139347;-0.407016713751913
22_110;0.697467775699606;0.0459707685225369;0.414109354473711;0.128180284683609;0.0638956902071613;0.1299518097822;0.187255636344207;0.599692890523336;1.09612700511823;0.125558473459225
22_111;0.228146797462666;0.0869501473638208;0.363395584087464;0.511809111976487;0.309037234703066;0.326405438096095;0.212640962483939;0.608118802948426;-0.26673989155922;0.912867356024464
22_112;0.531569710569336;0.0592880402281319;0.796040569532876;0.611067733270001;0.365108436873441;0.241596114803095;0.146262923780139;0.141891614461176;0.543855307254388;-0.172214104075732
22_114;1.12600463942727;0.0397896264396956;0.513898702307448;0.484356273244097;0.354076284171494;0.248265370333288;0.280229039073969;0.210127203688876;1.84319212494285;-0.233412825198172
22_115;0.618425756765605;0.0559673877688442;0.598911929746561;0.512218208057449;0.130398967226287;0.279601619479953;0.306636607527957;0.259765466786273;0.93874723377835;-0.769594156568411
22_117;0.728317942182868;0.114860289531801;0.519527192601951;0.0199420729961882;0.578997477830159;0.380509091551915;0.342192917598507;0.344337375995463;-0.281597582061142;-0.185536812111013
22_119;0.837804192620721;0.121414084791133;0.247657344874762;0.0227797145145927;0.581704937193325;0.798909091407895;0.633420978195336;0.35404230936698;0.370525071668126;0.250378988201514
22_120;0.371955805980541;0.885500698565689;0.23867711352978;0.103191968731209;0.714259320018205;0.742377293650591;0.73869401655911;0.440141421317491;1.28079917755804;0.661160790324528
22_121;0.598184901894502;0.106630519603009;0.417745517307294;0.04479023489957;0.207087686746075;0.0496114120199756;0.372071815009916;0.327270250311985;-0.105734899766307;-0.550606075551402
22_122;0.798255961642285;0.156239045674846;0.498866944256569;0.435906790737991;0.569138238914743;0.613276152967816;0.200273692277938;0.433245344470467;0.606493386597172;-0.399379924050953
22_123;0.427123116035527;0.66839116907405;0.157526925236808;0.497346167574895;0.453537090485064;0.539874344764761;0.613395015428983;0.172574452300343;0.788946398347799;0.31791557521828
22_124;0.288702232513252;0.439999330156504;0.20443881849621;0.351323458220553;0.144691558892078;0.279774576933538;0.642849377715101;0.246500346724761;1.37469096834863;0.892911808562377
22_125;0.118940049415778;0.78654524102069;0.746878552002041;0.464105247258806;0.342846944887695;0.221278870179178;0.225667819059671;0.625749013871834;0.166486549820662;-0.607387666755689
22_126;0.469005539794664;0.281609485458578;0.149898793939258;0.544135291415465;0.625544049810115;0.7695719157741;0.236095735148502;0.394580251483184;0.344322204008627;-0.95342033727397
22_127;0.0812451452626613;0.267518100232889;0.336993849435371;0.508150651240032;0.337654621404221;0.315932084634434;0.326535953862746;0.316916174370254;0.268513933521022;-1.04931337895476
22_131;0.390984095262987;0.195206119627055;0.249627692280988;0.574781898000867;0.138940409872362;0.314180842413678;0.084959827175445;0.157242016074472;0.412824768339781;0.523737822906013
22_133;0.791949128981527;0.0352301174625125;0.330261417281843;0.0825597180970215;0.659978481190264;0.84158500992476;0.492852038293847;0.176130998850417;0.424450391891769;0.00371749116830855
22_134;0.484814192465597;0.0334602540433421;0.153547691459786;0.0213273430950104;0.0874060406930206;0.221537480388714;0.345605162722461;0.171326883597276;0.875900867048465;1.71573393772083
22_135;0.241772376376044;0.0753842764812284;0.462434227126514;0.51226776309012;0.272055801757649;0.220137985558409;0.375318073210906;0.617365725934668;0.993675517072145;-0.308859612279786
22_136;1.97381001973553;0.0430389348940941;0.164868602968689;0.0120728080582864;0.114219195977834;0.0967731859637025;0.0729325357829146;0.303180793124682;1.54942076693917;0.0195184186438491
22_137;0.396047807902187;0.0800919509319639;0.241761843829296;0.572027333958212;0.401621471115053;0.185113070977292;0.302207351168351;0.288696440326911;1.16600771974669;0.602541947322643
22_138;0.950091507444073;0.127688652800262;0.304418590685328;0.444630477333573;0.203818386958525;0.863558652373195;0.241123361688911;0.348905924710349;-0.0835344750339554;-0.0618871809275084
22_139;0.34375769483672;0.44135207648154;0.345073599334818;0.691614078939816;0.393452206324492;0.294890009219239;0.219214845553386;0.555856677361369;2.52430077192671;0.266563136406105
22_141;0.925490532566402;0.0284015062924017;0.62607594181427;0.551766799997173;0.355740491667626;0.312767057208361;0.0490394918538729;0.0642374953440818;1.92876402319842;-0.397714042693839
22_142;1.11248887609608;0.0394544726567256;0.125163819698238;0.225911065853112;0.191288187538464;0.0901850287420154;0.129883881913129;0.0703759793557905;0.843253125573224;-0.277541579785859
22_143;0.90328020030773;0.101179868811181;0.291794322061909;0.0112613968118135;0.417669747964515;0.759280811325874;0.0816154232305888;0.311744976301399;0.903048865736302;0.0564743717738324
22_144;0.50392683499962;0.782306820801402;0.752215057041612;0.464632678886528;0.594221305212652;0.506966782874769;0.669611350229254;0.696129666679214;0.157860492855767;-0.1228208291594
22_145;0.458368141538707;0.236344419664032;0.763211022932266;0.366939899144;0.402284908375922;0.657746744820746;0.185395271434637;0.196170704544393;1.48991198302397;0.203568493023522
22_146;0.775152667724799;0.0804164398931852;0.274421801620035;0.0645203574835625;0.32205819832709;0.189267182542071;0.853607632714754;0.47950917582926;-0.64631595025052;-0.513577045854155
